postcode_clean,onspd_postcode_sector,oseast1m,osnrth1m,lat,long,lsoa11,msoa11,osward,oslaua,imd
LS1 2EU,LS1 2,429555.0,433492.0,53.796917,-1.552798,E01033008,E02006875,E05001420,E08000035,14601
LS1 2EW,LS1 2,429826.0,433477.0,53.796751,-1.548681,E01033016,E02006875,E05001420,E08000035,15050
LS1 2EX,LS1 2,429495.0,433522.0,53.797174,-1.553702,E01033008,E02006875,E05001420,E08000035,14601
LS1 2EY,LS1 2,429468.0,433529.0,53.797239,-1.554111,E01033008,E02006875,E05001420,E08000035,14601
LS1 2EZ,LS1 2,429517.0,433544.0,53.797371,-1.553366,E01033008,E02006875,E05001420,E08000035,14601
LS1 2FA,LS1 2,428811.0,433420.0,53.796296,-1.564095,E01011363,E02002400,E05001420,E08000035,229
LS1 2FB,LS1 2,429668.0,433774.0,53.799429,-1.551051,E01033008,E02006875,E05001420,E08000035,14601
LS1 2FD,LS1 2,429572.0,433410.0,53.796163,-1.552544,E01033008,E02006875,E05001420,E08000035,14601
LS1 2FE,LS1 2,428811.0,433420.0,53.796296,-1.564095,E01011363,E02002400,E05001420,E08000035,229
LS1 2FF,LS1 2,429912.0,433499.0,53.796944,-1.547374,E01033010,E02006875,E05001420,E08000035,8358
LS1 2FG,LS1 2,429513.0,433546.0,53.797389,-1.553426,E01033008,E02006875,E05001420,E08000035,14601
LS1 2FH,LS1 2,429449.0,433655.0,53.798372,-1.554388,E01033008,E02006875,E05001420,E08000035,14601
LS1 2FJ,LS1 2,429630.0,433650.0,53.798317,-1.55164,E01033008,E02006875,E05001420,E08000035,14601
LS1 2HA,LS1 2,429790.0,433465.0,53.796645,-1.549229,E01033016,E02006875,E05001420,E08000035,15050
LS1 2HB,LS1 2,429500.0,433500.0,53.796976,-1.553628,E01033008,E02006875,E05001420,E08000035,14601
LS1 2HD,LS1 2,430368.0,433359.0,53.795659,-1.540465,E01033011,E02006875,E05001420,E08000035,6996
LS1 2HE,LS1 2,429668.0,433774.0,53.799429,-1.551051,E01033008,E02006875,E05001420,E08000035,14601
LS1 2HF,LS1 2,429800.0,433400.0,53.79606,-1.549083,E01033016,E02006875,E05001420,E08000035,15050
LS1 2HG,LS1 2,429700.0,433400.0,53.796066,-1.550602,E01033008,E02006875,E05001420,E08000035,14601
LS1 2HH,LS1 2,429683.0,433437.0,53.7964,-1.550856,E01033008,E02006875,E05001420,E08000035,14601
LS1 2HJ,LS1 2,429825.0,433511.0,53.797057,-1.548693,E01033010,E02006875,E05001420,E08000035,8358
LS1 2HL,LS1 2,429727.0,433564.0,53.797554,-1.55018,E01033008,E02006875,E05001420,E08000035,14601
LS1 2HN,LS1 2,429800.0,433400.0,53.79606,-1.549083,E01033016,E02006875,E05001420,E08000035,15050
LS1 2HP,LS1 2,429723.0,433560.0,53.797503,-1.550237,E01033008,E02006875,E05001420,E08000035,14601
LS1 2HQ,LS1 2,429742.0,433466.0,53.796657,-1.549958,E01033016,E02006875,E05001420,E08000035,15050
LS1 2HR,LS1 2,429700.0,433600.0,53.797864,-1.550582,E01033008,E02006875,E05001420,E08000035,14601
LS1 2HS,LS1 2,429700.0,433600.0,53.797864,-1.550582,E01033008,E02006875,E05001420,E08000035,14601
LS1 2HT,LS1 2,429874.0,433491.0,53.796874,-1.547951,E01033010,E02006875,E05001420,E08000035,8358
LS1 2HU,LS1 2,429800.0,433500.0,53.796959,-1.549074,E01033016,E02006875,E05001420,E08000035,15050
LS1 2HW,LS1 2,429700.0,433500.0,53.796965,-1.550592,E01033016,E02006875,E05001420,E08000035,15050
LS1 2HX,LS1 2,429800.0,433500.0,53.796959,-1.549074,E01033016,E02006875,E05001420,E08000035,15050
LS1 2HY,LS1 2,429800.0,433500.0,53.796959,-1.549074,E01033016,E02006875,E05001420,E08000035,15050
LS1 2HZ,LS1 2,429800.0,433500.0,53.796959,-1.549074,E01033016,E02006875,E05001420,E08000035,15050
LS1 2JA,LS1 2,429500.0,433500.0,53.796976,-1.553628,E01033008,E02006875,E05001420,E08000035,14601
LS1 2JB,LS1 2,429855.0,433504.0,53.796992,-1.548239,E01033010,E02006875,E05001420,E08000035,8358
LS1 2JD,LS1 2,429800.0,433500.0,53.796959,-1.549074,E01033016,E02006875,E05001420,E08000035,15050
LS1 2JE,LS1 2,429633.0,433612.0,53.797975,-1.551598,E01033008,E02006875,E05001420,E08000035,14601
LS1 2JF,LS1 2,429700.0,433500.0,53.796965,-1.550592,E01033016,E02006875,E05001420,E08000035,15050
LS1 2JG,LS1 2,429670.0,433602.0,53.797899,-1.551042,E01033008,E02006875,E05001420,E08000035,14601
LS1 2JH,LS1 2,429600.0,433600.0,53.797869,-1.5521,E01033008,E02006875,E05001420,E08000035,14601
LS1 2JJ,LS1 2,429650.0,433609.0,53.797963,-1.551345,E01033008,E02006875,E05001420,E08000035,14601
LS1 2JL,LS1 2,429624.0,433614.0,53.797994,-1.551735,E01033008,E02006875,E05001420,E08000035,14601
LS1 2JN,LS1 2,428809.0,433421.0,53.796305,-1.564126,E01011363,E02002400,E05001420,E08000035,229
LS1 2JP,LS1 2,429803.0,433557.0,53.797471,-1.549023,E01033010,E02006875,E05001420,E08000035,8358
LS1 2JQ,LS1 2,429700.0,433600.0,53.797864,-1.550582,E01033008,E02006875,E05001420,E08000035,14601
LS1 2JR,LS1 2,429500.0,433600.0,53.797875,-1.553619,E01033008,E02006875,E05001420,E08000035,14601
LS1 2JS,LS1 2,429780.0,433569.0,53.79758,-1.549371,E01033010,E02006875,E05001420,E08000035,8358
LS1 2JT,LS1 2,429506.0,433681.0,53.798603,-1.55352,E01033008,E02006875,E05001420,E08000035,14601
LS1 2JU,LS1 2,429800.0,433500.0,53.796959,-1.549074,E01033016,E02006875,E05001420,E08000035,15050
LS1 2JW,LS1 2,429872.0,433563.0,53.797521,-1.547975,E01033010,E02006875,E05001420,E08000035,8358
LS1 2JX,LS1 2,429572.0,433410.0,53.796163,-1.552544,E01033008,E02006875,E05001420,E08000035,14601
LS1 2JY,LS1 2,429898.0,433574.0,53.797619,-1.547579,E01033010,E02006875,E05001420,E08000035,8358
LS1 2JZ,LS1 2,429898.0,433574.0,53.797619,-1.547579,E01033010,E02006875,E05001420,E08000035,8358
LS1 2LA,LS1 2,429600.0,433500.0,53.796971,-1.55211,E01033008,E02006875,E05001420,E08000035,14601
LS1 2LB,LS1 2,429900.0,433500.0,53.796953,-1.547556,E01033010,E02006875,E05001420,E08000035,8358
LS1 2LD,LS1 2,429600.0,433500.0,53.796971,-1.55211,E01033008,E02006875,E05001420,E08000035,14601
LS1 2LE,LS1 2,429689.0,433629.0,53.798125,-1.550747,E01033008,E02006875,E05001420,E08000035,14601
LS1 2LF,LS1 2,429670.0,433644.0,53.798261,-1.551034,E01033008,E02006875,E05001420,E08000035,14601
LS1 2LG,LS1 2,429700.0,433700.0,53.798762,-1.550573,E01033008,E02006875,E05001420,E08000035,14601
LS1 2LH,LS1 2,429683.0,433697.0,53.798736,-1.550831,E01033008,E02006875,E05001420,E08000035,14601
LS1 2LJ,LS1 2,429700.0,433700.0,53.798762,-1.550573,E01033008,E02006875,E05001420,E08000035,14601
LS1 2LN,LS1 2,429700.0,433700.0,53.798762,-1.550573,E01033008,E02006875,E05001420,E08000035,14601
LS1 2LP,LS1 2,429600.0,433700.0,53.798768,-1.552091,E01033008,E02006875,E05001420,E08000035,14601
LS1 2LQ,LS1 2,429700.0,433700.0,53.798762,-1.550573,E01033008,E02006875,E05001420,E08000035,14601
LS1 2LR,LS1 2,429633.0,433612.0,53.797975,-1.551598,E01033008,E02006875,E05001420,E08000035,14601
LS1 2LS,LS1 2,429627.0,433585.0,53.797733,-1.551692,E01033008,E02006875,E05001420,E08000035,14601
LS1 2LT,LS1 2,428811.0,433420.0,53.796296,-1.564095,E01011363,E02002400,E05001420,E08000035,229
LS1 2LU,LS1 2,428811.0,433420.0,53.796296,-1.564095,E01011363,E02002400,E05001420,E08000035,229
LS1 2LW,LS1 2,429690.0,433722.0,53.798977,-1.550727,E01033008,E02006875,E05001420,E08000035,14601
LS1 2LX,LS1 2,429703.0,433730.0,53.799032,-1.550524,E01033008,E02006875,E05001420,E08000035,14601
LS1 2LY,LS1 2,429700.0,433700.0,53.798762,-1.550573,E01033008,E02006875,E05001420,E08000035,14601
LS1 2LZ,LS1 2,429690.0,433595.0,53.797819,-1.550735,E01033008,E02006875,E05001420,E08000035,14601
LS1 2NA,LS1 2,428809.0,433421.0,53.796305,-1.564126,E01011363,E02002400,E05001420,E08000035,229
LS1 2NB,LS1 2,429700.0,433700.0,53.798762,-1.550573,E01033008,E02006875,E05001420,E08000035,14601
LS1 2ND,LS1 2,429571.0,433663.0,53.798437,-1.552535,E01033008,E02006875,E05001420,E08000035,14601
LS1 2NE,LS1 2,429696.0,433760.0,53.799302,-1.550628,E01033008,E02006875,E05001420,E08000035,14601
LS1 2NG,LS1 2,429676.0,433662.0,53.798422,-1.550941,E01033008,E02006875,E05001420,E08000035,14601
LS1 2NH,LS1 2,429700.0,433800.0,53.799661,-1.550563,E01033008,E02006875,E05001420,E08000035,14601
LS1 2NJ,LS1 2,429572.0,433410.0,53.796163,-1.552544,E01033008,E02006875,E05001420,E08000035,14601
LS1 2NL,LS1 2,429671.0,433774.0,53.799429,-1.551006,E01033008,E02006875,E05001420,E08000035,14601
LS1 2NN,LS1 2,429633.0,433612.0,53.797975,-1.551598,E01033008,E02006875,E05001420,E08000035,14601
LS1 2NP,LS1 2,429642.0,433756.0,53.799269,-1.551448,E01033008,E02006875,E05001420,E08000035,14601
LS1 2NQ,LS1 2,429600.0,433700.0,53.798768,-1.552091,E01033008,E02006875,E05001420,E08000035,14601
LS1 2NR,LS1 2,429600.0,433700.0,53.798768,-1.552091,E01033008,E02006875,E05001420,E08000035,14601
LS1 2NS,LS1 2,429627.0,433759.0,53.799297,-1.551675,E01033008,E02006875,E05001420,E08000035,14601
LS1 2NT,LS1 2,429600.0,433800.0,53.799667,-1.552081,E01033008,E02006875,E05001420,E08000035,14601
LS1 2NU,LS1 2,429571.0,433663.0,53.798437,-1.552535,E01033008,E02006875,E05001420,E08000035,14601
LS1 2NW,LS1 2,429418.0,433487.0,53.796864,-1.554874,E01033008,E02006875,E05001420,E08000035,14601
LS1 2NX,LS1 2,429600.0,433800.0,53.799667,-1.552081,E01033008,E02006875,E05001420,E08000035,14601
LS1 2NY,LS1 2,429595.0,433763.0,53.799335,-1.552161,E01033008,E02006875,E05001420,E08000035,14601
LS1 2NZ,LS1 2,429572.0,433410.0,53.796163,-1.552544,E01033008,E02006875,E05001420,E08000035,14601
LS1 2PA,LS1 2,429602.0,433762.0,53.799325,-1.552055,E01033008,E02006875,E05001420,E08000035,14601
LS1 2PB,LS1 2,428809.0,433421.0,53.796305,-1.564126,E01011363,E02002400,E05001420,E08000035,229
LS1 2PD,LS1 2,429500.0,433600.0,53.797875,-1.553619,E01033008,E02006875,E05001420,E08000035,14601
LS1 2PE,LS1 2,429500.0,433800.0,53.799672,-1.5536,E01033008,E02006875,E05001420,E08000035,14601
LS1 2PF,LS1 2,429543.0,433750.0,53.799221,-1.552951,E01033008,E02006875,E05001420,E08000035,14601
LS1 2PG,LS1 2,429627.0,433585.0,53.797733,-1.551692,E01033008,E02006875,E05001420,E08000035,14601
LS1 2PH,LS1 2,429537.0,433728.0,53.799023,-1.553045,E01033008,E02006875,E05001420,E08000035,14601
LS1 2PJ,LS1 2,429554.0,433676.0,53.798555,-1.552792,E01033008,E02006875,E05001420,E08000035,14601
LS1 2PL,LS1 2,429537.0,433721.0,53.79896,-1.553045,E01033008,E02006875,E05001420,E08000035,14601
LS1 2PN,LS1 2,429500.0,433700.0,53.798774,-1.553609,E01033008,E02006875,E05001420,E08000035,14601
LS1 2PP,LS1 2,429500.0,433600.0,53.797875,-1.553619,E01033008,E02006875,E05001420,E08000035,14601
LS1 2PQ,LS1 2,429538.0,433736.0,53.799095,-1.553029,E01033008,E02006875,E05001420,E08000035,14601
LS1 2PR,LS1 2,428809.0,433421.0,53.796305,-1.564126,E01011363,E02002400,E05001420,E08000035,229
LS1 2PS,LS1 2,429527.0,433676.0,53.798556,-1.553201,E01033008,E02006875,E05001420,E08000035,14601
LS1 2PT,LS1 2,429500.0,433500.0,53.796976,-1.553628,E01033008,E02006875,E05001420,E08000035,14601
LS1 2PU,LS1 2,429572.0,433410.0,53.796163,-1.552544,E01033008,E02006875,E05001420,E08000035,14601
LS1 2PW,LS1 2,429529.0,433695.0,53.798727,-1.553169,E01033008,E02006875,E05001420,E08000035,14601
LS1 2PX,LS1 2,429514.0,433684.0,53.798645,-1.553402,E01033008,E02006875,E05001420,E08000035,14601
LS1 2PY,LS1 2,429514.0,433684.0,53.798629,-1.553398,E01033008,E02006875,E05001420,E08000035,14601
LS1 2PZ,LS1 2,429500.0,433600.0,53.797875,-1.553619,E01033008,E02006875,E05001420,E08000035,14601
LS1 2QA,LS1 2,429600.0,433600.0,53.797869,-1.5521,E01033008,E02006875,E05001420,E08000035,14601
LS1 2QB,LS1 2,429465.0,433689.0,53.798677,-1.554141,E01033008,E02006875,E05001420,E08000035,14601
LS1 2QD,LS1 2,429633.0,433612.0,53.797975,-1.551598,E01033008,E02006875,E05001420,E08000035,14601
LS1 2QE,LS1 2,429527.0,433676.0,53.798556,-1.553201,E01033008,E02006875,E05001420,E08000035,14601
LS1 2QG,LS1 2,429617.0,433654.0,53.798354,-1.551837,E01033008,E02006875,E05001420,E08000035,14601
LS1 2QH,LS1 2,429707.0,433674.0,53.798528,-1.550469,E01033008,E02006875,E05001420,E08000035,14601
LS1 2QJ,LS1 2,429700.0,433700.0,53.798762,-1.550573,E01033008,E02006875,E05001420,E08000035,14601
LS1 2QL,LS1 2,429600.0,433600.0,53.797869,-1.5521,E01033008,E02006875,E05001420,E08000035,14601
LS1 2QN,LS1 2,429600.0,433600.0,53.797869,-1.5521,E01033008,E02006875,E05001420,E08000035,14601
LS1 2QP,LS1 2,429633.0,433612.0,53.797975,-1.551598,E01033008,E02006875,E05001420,E08000035,14601
LS1 2QQ,LS1 2,429527.0,433676.0,53.798556,-1.553201,E01033008,E02006875,E05001420,E08000035,14601
LS1 2QR,LS1 2,429646.0,433722.0,53.798963,-1.55139,E01033008,E02006875,E05001420,E08000035,14601
LS1 2QS,LS1 2,429762.0,433772.0,53.799406,-1.549625,E01033008,E02006875,E05001420,E08000035,14601
LS1 2QU,LS1 2,429700.0,433700.0,53.798762,-1.550573,E01033008,E02006875,E05001420,E08000035,14601
LS1 2QW,LS1 2,429573.0,433569.0,53.797592,-1.552513,E01033008,E02006875,E05001420,E08000035,14601
LS1 2QX,LS1 2,429500.0,433600.0,53.797875,-1.553619,E01033008,E02006875,E05001420,E08000035,14601
LS1 2QY,LS1 2,429551.0,433573.0,53.797629,-1.552847,E01033008,E02006875,E05001420,E08000035,14601
LS1 2QZ,LS1 2,429446.0,433809.0,53.799756,-1.554418,E01033008,E02006875,E05001420,E08000035,14601
LS1 2RA,LS1 2,429581.0,433766.0,53.799362,-1.552373,E01033008,E02006875,E05001420,E08000035,14601
LS1 2RB,LS1 2,429572.0,433410.0,53.796163,-1.552544,E01033008,E02006875,E05001420,E08000035,14601
LS1 2RD,LS1 2,429624.0,433775.0,53.799441,-1.551719,E01033008,E02006875,E05001420,E08000035,14601
LS1 2RE,LS1 2,429632.0,433552.0,53.797436,-1.551619,E01033016,E02006875,E05001420,E08000035,15050
LS1 2RF,LS1 2,429580.0,433762.0,53.799326,-1.552389,E01033008,E02006875,E05001420,E08000035,14601
LS1 2RG,LS1 2,429519.0,433731.0,53.799067,-1.553322,E01033008,E02006875,E05001420,E08000035,14601
LS1 2RH,LS1 2,429700.0,433500.0,53.796965,-1.550592,E01033016,E02006875,E05001420,E08000035,15050
LS1 2RJ,LS1 2,429632.0,433552.0,53.797436,-1.551619,E01033016,E02006875,E05001420,E08000035,15050
LS1 2RL,LS1 2,429573.0,433533.0,53.797269,-1.552517,E01033008,E02006875,E05001420,E08000035,14601
LS1 2RN,LS1 2,429600.0,433500.0,53.796971,-1.55211,E01033008,E02006875,E05001420,E08000035,14601
LS1 2RP,LS1 2,429475.0,433719.0,53.798946,-1.553987,E01033008,E02006875,E05001420,E08000035,14601
LS1 2RQ,LS1 2,429700.0,433500.0,53.796965,-1.550592,E01033016,E02006875,E05001420,E08000035,15050
LS1 2RR,LS1 2,429500.0,433600.0,53.797875,-1.553619,E01033008,E02006875,E05001420,E08000035,14601
LS1 2RS,LS1 2,429436.0,433738.0,53.799119,-1.554577,E01033008,E02006875,E05001420,E08000035,14601
LS1 2RT,LS1 2,429500.0,433600.0,53.797875,-1.553619,E01033008,E02006875,E05001420,E08000035,14601
LS1 2RU,LS1 2,429660.0,433577.0,53.797675,-1.551196,E01033008,E02006875,E05001420,E08000035,14601
LS1 2RW,LS1 2,429600.0,433500.0,53.796971,-1.55211,E01033008,E02006875,E05001420,E08000035,14601
LS1 2RX,LS1 2,429610.0,433591.0,53.797788,-1.55195,E01033008,E02006875,E05001420,E08000035,14601
LS1 2RY,LS1 2,429644.0,433549.0,53.797424,-1.551442,E01033016,E02006875,E05001420,E08000035,15050
LS1 2RZ,LS1 2,428809.0,433421.0,53.796305,-1.564126,E01011363,E02002400,E05001420,E08000035,229
LS1 2SA,LS1 2,429600.0,433500.0,53.796971,-1.55211,E01033008,E02006875,E05001420,E08000035,14601
LS1 2SB,LS1 2,429600.0,433500.0,53.796971,-1.55211,E01033008,E02006875,E05001420,E08000035,14601
LS1 2SD,LS1 2,429642.0,433487.0,53.796851,-1.551474,E01033008,E02006875,E05001420,E08000035,14601
LS1 2SE,LS1 2,429417.0,433533.0,53.797277,-1.554885,E01033008,E02006875,E05001420,E08000035,14601
LS1 2SF,LS1 2,429600.0,433500.0,53.796971,-1.55211,E01033008,E02006875,E05001420,E08000035,14601
LS1 2SG,LS1 2,429400.0,433400.0,53.796083,-1.555156,E01033015,E02006875,E05001420,E08000035,15267
LS1 2SH,LS1 2,429417.0,433533.0,53.797277,-1.554885,E01033008,E02006875,E05001420,E08000035,14601
LS1 2SJ,LS1 2,429555.0,433602.0,53.79789,-1.552783,E01033008,E02006875,E05001420,E08000035,14601
LS1 2SL,LS1 2,429488.0,433636.0,53.798199,-1.553797,E01033008,E02006875,E05001420,E08000035,14601
LS1 2SN,LS1 2,429684.0,433591.0,53.797784,-1.550826,E01033008,E02006875,E05001420,E08000035,14601
LS1 2SP,LS1 2,429561.0,433552.0,53.797456,-1.552701,E01033016,E02006875,E05001420,E08000035,15050
LS1 2SQ,LS1 2,429572.0,433410.0,53.796163,-1.552544,E01033008,E02006875,E05001420,E08000035,14601
LS1 2SR,LS1 2,429528.0,433569.0,53.797595,-1.553196,E01033008,E02006875,E05001420,E08000035,14601
LS1 2SS,LS1 2,429633.0,433612.0,53.797975,-1.551598,E01033008,E02006875,E05001420,E08000035,14601
LS1 2ST,LS1 2,429627.0,433585.0,53.797733,-1.551692,E01033008,E02006875,E05001420,E08000035,14601
LS1 2SU,LS1 2,429500.0,433600.0,53.797875,-1.553619,E01033008,E02006875,E05001420,E08000035,14601
LS1 2SW,LS1 2,429872.0,433563.0,53.797521,-1.547975,E01033010,E02006875,E05001420,E08000035,8358
LS1 2SX,LS1 2,428811.0,433420.0,53.796296,-1.564095,E01011363,E02002400,E05001420,E08000035,229
LS1 2SY,LS1 2,429663.0,433539.0,53.797317,-1.55115,E01033016,E02006875,E05001420,E08000035,15050
LS1 2SZ,LS1 2,429489.0,433583.0,53.797723,-1.553787,E01033008,E02006875,E05001420,E08000035,14601
LS1 2TA,LS1 2,429400.0,433500.0,53.796982,-1.555146,E01033008,E02006875,E05001420,E08000035,14601
LS1 2TB,LS1 2,429449.0,433655.0,53.798372,-1.554388,E01033008,E02006875,E05001420,E08000035,14601
LS1 2TE,LS1 2,429546.0,433635.0,53.798187,-1.552917,E01033008,E02006875,E05001420,E08000035,14601
LS1 2TF,LS1 2,429500.0,433600.0,53.797875,-1.553619,E01033008,E02006875,E05001420,E08000035,14601
LS1 2TJ,LS1 2,429600.0,433500.0,53.796971,-1.55211,E01033008,E02006875,E05001420,E08000035,14601
LS1 2TL,LS1 2,429700.0,433400.0,53.796066,-1.550602,E01033008,E02006875,E05001420,E08000035,14601
LS1 2TN,LS1 2,429633.0,433612.0,53.797975,-1.551598,E01033008,E02006875,E05001420,E08000035,14601
LS1 2TP,LS1 2,429842.0,433571.0,53.797595,-1.548429,E01033010,E02006875,E05001420,E08000035,8358
LS1 2TU,LS1 2,429700.0,433500.0,53.796965,-1.550592,E01033016,E02006875,E05001420,E08000035,15050
LS1 2TW,LS1 2,429421.0,433528.0,53.797232,-1.554825,E01033008,E02006875,E05001420,E08000035,14601
LS1 2TZ,LS1 2,428811.0,433420.0,53.796296,-1.564095,E01011363,E02002400,E05001420,E08000035,229
LS1 2UA,LS1 2,428811.0,433420.0,53.796296,-1.564095,E01011363,E02002400,E05001420,E08000035,229
LS1 2UB,LS1 2,428809.0,433421.0,53.796305,-1.564126,E01011363,E02002400,E05001420,E08000035,229
LS1 2UD,LS1 2,428811.0,433420.0,53.796296,-1.564095,E01011363,E02002400,E05001420,E08000035,229
LS1 2UE,LS1 2,429800.0,433600.0,53.797858,-1.549064,E01033010,E02006875,E05001420,E08000035,8358
LS1 2UF,LS1 2,428809.0,433421.0,53.796305,-1.564126,E01011363,E02002400,E05001420,E08000035,229
LS1 2UG,LS1 2,429572.0,433410.0,53.796163,-1.552544,E01033008,E02006875,E05001420,E08000035,14601
LS1 2UH,LS1 2,429848.0,433454.0,53.796543,-1.54835,E01033016,E02006875,E05001420,E08000035,15050
LS1 2UJ,LS1 2,429633.0,433612.0,53.797975,-1.551598,E01033008,E02006875,E05001420,E08000035,14601
LS1 2UL,LS1 2,429798.0,433548.0,53.797391,-1.5491,E01033010,E02006875,E05001420,E08000035,8358
LS1 2UN,LS1 2,429449.0,433655.0,53.798372,-1.554388,E01033008,E02006875,E05001420,E08000035,14601
LS1 2UQ,LS1 2,429710.0,433432.0,53.796353,-1.550447,E01033016,E02006875,E05001420,E08000035,15050
LS1 2UT,LS1 2,428811.0,433420.0,53.796296,-1.564095,E01011363,E02002400,E05001420,E08000035,229
LS1 2UU,LS1 2,428809.0,433421.0,53.796305,-1.564126,E01011363,E02002400,E05001420,E08000035,229
LS1 2UX,LS1 2,429572.0,433410.0,53.796163,-1.552544,E01033008,E02006875,E05001420,E08000035,14601
LS1 2WA,LS1 2,429572.0,433410.0,53.796163,-1.552544,E01033008,E02006875,E05001420,E08000035,14601
LS1 2WT,LS1 2,429627.0,433585.0,53.797733,-1.551692,E01033008,E02006875,E05001420,E08000035,14601
LS1 2WU,LS1 2,429572.0,433410.0,53.796163,-1.552544,E01033008,E02006875,E05001420,E08000035,14601
LS1 2WZ,LS1 2,429572.0,433410.0,53.796163,-1.552544,E01033008,E02006875,E05001420,E08000035,14601
LS1 2XB,LS1 2,428809.0,433421.0,53.796305,-1.564126,E01011363,E02002400,E05001420,E08000035,229
LS1 2XE,LS1 2,428809.0,433421.0,53.796305,-1.564126,E01011363,E02002400,E05001420,E08000035,229
LS1 2XN,LS1 2,429800.0,433400.0,53.79606,-1.549083,E01033016,E02006875,E05001420,E08000035,15050
LS1 2XP,LS1 2,428809.0,433421.0,53.796305,-1.564126,E01011363,E02002400,E05001420,E08000035,229
LS1 2XW,LS1 2,428809.0,433421.0,53.796305,-1.564126,E01011363,E02002400,E05001420,E08000035,229
LS1 2XY,LS1 2,428811.0,433420.0,53.796296,-1.564095,E01011363,E02002400,E05001420,E08000035,229
LS1 2XZ,LS1 2,429572.0,433410.0,53.796163,-1.552544,E01033008,E02006875,E05001420,E08000035,14601
LS1 2YE,LS1 2,429572.0,433410.0,53.796163,-1.552544,E01033008,E02006875,E05001420,E08000035,14601
LS1 2YF,LS1 2,428809.0,433421.0,53.796305,-1.564126,E01011363,E02002400,E05001420,E08000035,229
LS1 2YN,LS1 2,429627.0,433585.0,53.797733,-1.551692,E01033008,E02006875,E05001420,E08000035,14601
LS1 2ZA,LS1 2,429640.0,433620.0,53.798047,-1.551491,E01033008,E02006875,E05001420,E08000035,14601
LS1 2ZE,LS1 2,428809.0,433421.0,53.796305,-1.564126,E01011363,E02002400,E05001420,E08000035,229
LS1 2ZH,LS1 2,429572.0,433410.0,53.796163,-1.552544,E01033008,E02006875,E05001420,E08000035,14601
LS1 2ZN,LS1 2,428809.0,433421.0,53.796305,-1.564126,E01011363,E02002400,E05001420,E08000035,229
LS1 2ZQ,LS1 2,429572.0,433410.0,53.796163,-1.552544,E01033008,E02006875,E05001420,E08000035,14601
LS1 2ZX,LS1 2,429800.0,433600.0,53.797858,-1.549064,E01033010,E02006875,E05001420,E08000035,8358
LS1 2ZY,LS1 2,429572.0,433410.0,53.796163,-1.552544,E01033008,E02006875,E05001420,E08000035,14601
LS1 2ZZ,LS1 2,429800.0,433600.0,53.797858,-1.549064,E01033010,E02006875,E05001420,E08000035,8358
LS1 3AA,LS1 3,429859.0,433856.0,53.800155,-1.548144,E01033010,E02006875,E05001420,E08000035,8358
LS1 3AB,LS1 3,429822.0,433853.0,53.800131,-1.548706,E01033010,E02006875,E05001420,E08000035,8358
LS1 3AD,LS1 3,429755.0,433834.0,53.799964,-1.549725,E01033008,E02006875,E05001420,E08000035,14601
LS1 3AE,LS1 3,429800.0,433800.0,53.799655,-1.549045,E01033010,E02006875,E05001420,E08000035,8358
LS1 3AF,LS1 3,429855.0,433916.0,53.800695,-1.548199,E01033010,E02006875,E05001420,E08000035,8358
LS1 3AG,LS1 3,429800.0,434000.0,53.801453,-1.549026,E01033010,E02006875,E05001420,E08000035,8358
